"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @argdebate: Build your best portfolio, choose 4 #cryptocurrencies that are listed below.

$BTC 
$ETH 
$BNB 
$BABYTK
$XRP
$SFM
$ADA
$MATI…",FALSE,0,NA,2021-12-10 05:39:12,FALSE,NA,"1469179871851167749",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","farshad59161465",132,TRUE,FALSE,NA,NA
"2","RT @Tronminingg: 6000$  $shib RANDOM WINNER <U+0001F389>

follow me + retweet this post

#Ethereum #btc  #giveaway #SHIB #doge #SHIBARMY",FALSE,0,NA,2021-12-10 05:39:11,FALSE,NA,"1469179869372293122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seal_az",1969,TRUE,FALSE,NA,NA
"3","RT @WhaleStats: <U+0001F433> ETH whale ""Jiraiya"" just bought 49,999,041,461 $shib ($1,798,465 USD).

Ranked #17 on WhaleStats: https://t.co/7sKlsE7KMV…",FALSE,0,NA,2021-12-10 05:39:09,FALSE,NA,"1469179859444596738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",397,TRUE,FALSE,NA,NA
"4","RT @ShibReform: Giving away 1 $ETH ($4,208) to a random person that likes + rt's this tweet and is following in the next 12 hours. <U+0001F381>

If yo…",FALSE,0,NA,2021-12-10 05:39:09,FALSE,NA,"1469179859293278210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","raburton85",1415,TRUE,FALSE,NA,NA
"5","RT @CryptooBeast: If I sent u 100,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:39:08,FALSE,NA,"1469179857292886017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ellagarfin79",132,TRUE,FALSE,NA,NA
"6","RT @Tronminingg: 6000$  $shib RANDOM WINNER <U+0001F389>

follow me + retweet this post

#Ethereum #btc  #giveaway #SHIB #doge #SHIBARMY",FALSE,0,NA,2021-12-10 05:39:07,FALSE,NA,"1469179853169590272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MGhondez",1969,TRUE,FALSE,NA,NA
"7","RT @ShibInform: If you hold 15m+ $SHIB, Retweet!<U+0001F503><U+0001F4AF><U+0001F680>",FALSE,0,NA,2021-12-10 05:39:06,FALSE,NA,"1469179847758995458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xugurgungorx",235,TRUE,FALSE,NA,NA
"8","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:39:05,FALSE,NA,"1469179845926174728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akili5869",5177,TRUE,FALSE,NA,NA
"9","RT @davidgokhshtein: Wen $SHIB?",FALSE,0,NA,2021-12-10 05:39:04,FALSE,NA,"1469179839936868354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",303,TRUE,FALSE,NA,NA
"10","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:38:58,FALSE,NA,"1469179815332757506",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AllenKiyokane",95,TRUE,FALSE,NA,NA
"11","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:38:55,FALSE,NA,"1469179803907420164",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beorge62",95,TRUE,FALSE,NA,NA
"12","RT @BabyTKing: If you could only have one of these, which one would you choose?

$DOGE   $BabyTK    $SHIB
<U+0001F447>                 <U+0001F447>…",FALSE,0,NA,2021-12-10 05:38:52,FALSE,NA,"1469179790674444288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Munir748235585",55,TRUE,FALSE,NA,NA
"13","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:52,FALSE,NA,"1469179788694859778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joebelt33633118",5177,TRUE,FALSE,NA,NA
"14","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:50,FALSE,NA,"1469179779668709378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichaelSugabo8",5177,TRUE,FALSE,NA,NA
"15","RT @CryptooBeast: If I sent u 100,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:38:48,FALSE,NA,"1469179771548585984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xugurgungorx",132,TRUE,FALSE,NA,NA
"16","RT @BitShiba: 100,000,000 $SHIB Satoshi To 2 Lucky People Who Retweet and Follow

<U+2705>RT + <U+2764><U+FE0F> follow me",FALSE,0,NA,2021-12-10 05:38:48,FALSE,NA,"1469179770965426177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myname1snanon",1003,TRUE,FALSE,NA,NA
"17","RT @MajesticDrama: Everybody is accepting $shib as method of payment. Incredible!",FALSE,0,NA,2021-12-10 05:38:47,FALSE,NA,"1469179769535479808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",237,TRUE,FALSE,NA,NA
"18","RT @WhaleRumors: RT TO DROP A ZERO! <U+0001F525>

                    <U+0001F56F>      <U+0001F56F>
           <U+0001F56F>                         <U+0001F56F>
                      $SHIB…",FALSE,0,NA,2021-12-10 05:38:47,FALSE,NA,"1469179767530213376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganeshj8557",218,TRUE,FALSE,NA,NA
"19","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:45,FALSE,NA,"1469179761805172742",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nastynest761",5177,TRUE,FALSE,NA,NA
"20","RT @WatcherGuru: Top 3 Mentioned crypto hashtags in the past 24 hours:

1. $SHIB
2. #SAITAMA
3. $ETH",FALSE,0,NA,2021-12-10 05:38:45,FALSE,NA,"1469179759967891456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sq1WpeDeTR50F8J",121,TRUE,FALSE,NA,NA
"21","RT @ShibaInuHodler: DO YOU WANT $SHIB TO GET LISTED ON @RobinhoodApp!<U+0001F680>

YES        YES            YES 
<U+2B07><U+FE0F>             <U+2B07><U+FE0F>             <U+2B07><U+FE0F>",FALSE,0,NA,2021-12-10 05:38:45,FALSE,NA,"1469179759053574145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrTanKok",290,TRUE,FALSE,NA,NA
"22","RT @Wen_Amy_Wen: Wish the @Twitter tips allowed for the receipt of $SHIB

@Twitter accept $SHIB",FALSE,0,NA,2021-12-10 05:38:44,FALSE,NA,"1469179757602668546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",17,TRUE,FALSE,NA,NA
"23","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:44,FALSE,NA,"1469179757564596224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Firman31174912",5177,TRUE,FALSE,NA,NA
"24","RT @USAShibaInu: Giving away $SHIB  ( <U+0001F4B0>50.000.000 <U+0001F4B0>) to a random person that likes + rt's this tweet and is following  <U+0001F381>
<U+2764><U+FE0F><U+2705>
If you don't h…",FALSE,0,NA,2021-12-10 05:38:44,FALSE,NA,"1469179756969091072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mohamadreza_afk",2123,TRUE,FALSE,NA,NA
"25","$JAR Is almost ready! Are you??? <U+0001F4B0><U+0001F4B5>
$uos $waves $nmr $NEO $BNB $kcs #BTC $CAKE $LITH $TOMO $REN $ADA $iotx #DEFI… https://t.co/W21cSAgL6E",FALSE,0,NA,2021-12-10 05:38:44,TRUE,NA,"1469179755048095750",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","valen_caramp",0,FALSE,FALSE,NA,NA
"26","RT @ShibInform: Hey @RobinhoodApp wen $SHIB listing?? <U+0001F440>",FALSE,0,NA,2021-12-10 05:38:42,FALSE,NA,"1469179748223905799",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrTanKok",176,TRUE,FALSE,NA,NA
"27","RT @shibburn: In the past hour, there have been a total of 2,000,000 $SHIB tokens burned and 1 transaction. #shibarmy",FALSE,0,NA,2021-12-10 05:38:40,FALSE,NA,"1469179740506714113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",132,TRUE,FALSE,NA,NA
"28","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:40,FALSE,NA,"1469179737381634050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tarapich2",5177,TRUE,FALSE,NA,NA
"29","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:39,FALSE,NA,"1469179734932209665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osuzyq3",5177,TRUE,FALSE,NA,NA
"30","RT @ShibaExpert: Drop your $SHIB adress",FALSE,0,NA,2021-12-10 05:38:39,FALSE,NA,"1469179733250539524",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdocloM",947,TRUE,FALSE,NA,NA
"31","RT @Tronminingg: 6000$  $shib RANDOM WINNER <U+0001F389>

follow me + retweet this post

#Ethereum #btc  #giveaway #SHIB #doge #SHIBARMY",FALSE,0,NA,2021-12-10 05:38:38,FALSE,NA,"1469179729487941632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaikhM34595449",1969,TRUE,FALSE,NA,NA
"32","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:37,FALSE,NA,"1469179728158470146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","burakinci19034",5177,TRUE,FALSE,NA,NA
"33","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:36,FALSE,NA,"1469179722274066433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kysk_pleasure",5177,TRUE,FALSE,NA,NA
"34","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:35,FALSE,NA,"1469179717853106184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GavinPaget",5177,TRUE,FALSE,NA,NA
"35","RT @MetaverseShib: 20,000,000 $SHIB infinity To 2 Lucky People Who Retweet and Follow

<U+2705>RT + <U+2764><U+FE0F> follow me",FALSE,0,NA,2021-12-10 05:38:35,FALSE,NA,"1469179716959617026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AntonomyBiz",972,TRUE,FALSE,NA,NA
"36","RT @Tronminingg: 6000$  $shib RANDOM WINNER <U+0001F389>

follow me + retweet this post

#Ethereum #btc  #giveaway #SHIB #doge #SHIBARMY",FALSE,0,NA,2021-12-10 05:38:35,FALSE,NA,"1469179716267483136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhishe59920892",1969,TRUE,FALSE,NA,NA
"37","RT @Newegg: We're now accepting $SHIB. Just select @BitPay as your payment when checking out using a PC. @Shibtoken @ShytoshiKusama #ShibAr…",FALSE,0,NA,2021-12-10 05:38:34,FALSE,NA,"1469179714069839872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NAnderson2314",4774,TRUE,FALSE,NA,NA
"38","RT @FUTURISTCENTRIC: <U+0001F4AF><U+0001F4AF>https://t.co/ZBlkGJLTMJ  <U+2618><U+FE0F><U+2618><U+FE0F>  Centric Swap ( #CNS ) #CentricWarriors #BSCGem #x100gems #BSCGems #NFT #NFTs #NFTComm…",FALSE,0,NA,2021-12-10 05:38:34,FALSE,NA,"1469179713981542403",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RozraPardeep",1,TRUE,FALSE,NA,NA
"39","RT @ShibaLouisiana: How does $SHIB gain so much utility in such a short amount of time? 

Well the answer is because #SHIBARMY has a ton of…",FALSE,0,NA,2021-12-10 05:38:34,FALSE,NA,"1469179712278831106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mazyar98",30,TRUE,FALSE,NA,NA
"40","RT @shibainuart: With all the amazing moments, and historical accomplishments for $SHIB this year, I can’t wait to see what 2022 brings.",FALSE,0,NA,2021-12-10 05:38:34,FALSE,NA,"1469179712110927873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samsaniteprince",727,TRUE,FALSE,NA,NA
"41","RT @ShibInfo: $SHIB IS GOOD <U+0001F497>",FALSE,0,NA,2021-12-10 05:38:34,FALSE,NA,"1469179711888961537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",256,TRUE,FALSE,NA,NA
"42","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:38:33,FALSE,NA,"1469179708646563842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xugurgungorx",95,TRUE,FALSE,NA,NA
"43","RT @_bitcoiner: 13337 $shib in 3 hours <U+0001F436><U+0001F436><U+0001F436><U+0001F436><U+0001F436>

@rocketbotpro giveaway 13337 shib 1 3h",FALSE,0,NA,2021-12-10 05:38:33,FALSE,NA,"1469179708151500803",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","memanatic",120,TRUE,FALSE,NA,NA
"44","RT @SHIB_Game: 300,000,000 $SHIB To 3 Lucky People Who Retweet and Follow

Best Of Luck... <U+2764><U+FE0F> <U+0001F4AF> <U+0001F381>",FALSE,0,NA,2021-12-10 05:38:33,FALSE,NA,"1469179707958521859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quarterkirb",1744,TRUE,FALSE,NA,NA
"45","RT @ShibInfo: $SHIB IS GOOD <U+0001F497>",FALSE,0,NA,2021-12-10 05:38:32,FALSE,NA,"1469179707010654209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedSir70",256,TRUE,FALSE,NA,NA
"46","RT @ShibReports: BREAKING: While @RobinhoodApp has not made any official announcement about listing $SHIB, we’re told by an insider that th…",FALSE,0,NA,2021-12-10 05:38:32,FALSE,NA,"1469179706398625796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arkhilee",1215,TRUE,FALSE,NA,NA
"47","RT @IMDaShibDude: Buy $Shib welcome to #Shibarmy https://t.co/1ecO8xABZk",FALSE,0,NA,2021-12-10 05:38:32,FALSE,NA,"1469179704691380224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArtArt27177375",305,TRUE,FALSE,NA,NA
"48","RT @CryptooBeast: Retweet if you’re holding $SHIB forever <U+0001F48E><U+0001F64C><U+0001F3FD>",FALSE,0,NA,2021-12-10 05:38:29,FALSE,NA,"1469179694503415810",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dinbanks",168,TRUE,FALSE,NA,NA
"49","RT @khaja_shaiks: @DelCrxpto @NastyShib
Am listening to Del spaces now.  Want to share this as it may help some one.

Newegg gift card (sta…",FALSE,0,NA,2021-12-10 05:38:28,FALSE,NA,"1469179690674196480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",12,TRUE,FALSE,NA,NA
"50","RT @ShibaAustralia: Many big movements in the crypto world happening for $shib https://t.co/bfrKHsQb7S",FALSE,0,NA,2021-12-10 05:38:27,FALSE,NA,"1469179685900673027",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganeshj8557",256,TRUE,FALSE,NA,NA
"51","RT @shibsoldier88: I have been busy at work all day <U+0001F926><U+200D><U+2642><U+FE0F> any NEWS #shibarmy ??

#shiba #shib $shib",FALSE,0,NA,2021-12-10 05:38:26,FALSE,NA,"1469179681476079616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shibsoldier4",3,TRUE,FALSE,NA,NA
"52","RT @askthedr: Should we $shib community? @WashWizards @NBA ?

Designed by: @tiswebndigital #shib #shiba https://t.co/bPucdiynhz",FALSE,0,NA,2021-12-10 05:38:25,FALSE,NA,"1469179674756407298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SallyJacinto1",334,TRUE,FALSE,NA,NA
"53","RT @ShibaArchives: If I sent you 250,000,000 $SHIB randomly, are you holding or selling? <U+0001F914>",FALSE,0,NA,2021-12-10 05:38:24,FALSE,NA,"1469179673343107075",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xugurgungorx",111,TRUE,FALSE,NA,NA
"54","RT @ShibInform: If I sent u 250,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:38:21,FALSE,NA,"1469179660466409473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MukeshK08930921",947,TRUE,FALSE,NA,NA
"55","RT @WatcherGuru: Top 3 Mentioned crypto hashtags in the past 24 hours:

1. $SHIB
2. #SAITAMA
3. $ETH",FALSE,0,NA,2021-12-10 05:38:21,FALSE,NA,"1469179658239455234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mazyar98",121,TRUE,FALSE,NA,NA
"56","RT @ShibaAustralia: Many big movements in the crypto world happening for $shib https://t.co/bfrKHsQb7S",FALSE,0,NA,2021-12-10 05:38:20,FALSE,NA,"1469179654405775362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RugasiraE",256,TRUE,FALSE,NA,NA
"57","@_IAmCrypto “After” having sold pic, please. Also, please don’t use my image for profit.. unless you send me some $SHIB",FALSE,0,"_IAmCrypto",2021-12-10 05:38:19,FALSE,"1469043927604994064","1469179649674600450","947153707581485057","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VazquezZaragoza",0,FALSE,FALSE,NA,NA
"58","RT @shibburn: In the past 24 hours, there have been a total of 20,617,673 $SHIB tokens burned and 11 transactions. So far, a total of 410,2…",FALSE,0,NA,2021-12-10 05:38:18,FALSE,NA,"1469179646365237249",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samsaniteprince",46,TRUE,FALSE,NA,NA
"59","RT @USAShibaInu: Giving away $SHIB  ( <U+0001F4B0>50.000.000 <U+0001F4B0>) to a random person that likes + rt's this tweet and is following  <U+0001F381>
<U+2764><U+FE0F><U+2705>
If you don't h…",FALSE,0,NA,2021-12-10 05:38:17,FALSE,NA,"1469179641856462848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Surushism",2123,TRUE,FALSE,NA,NA
"60","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:15,FALSE,NA,"1469179635955122176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onurogell",5177,TRUE,FALSE,NA,NA
"61","RT @Shiblucky: What would you do if $SHIB hits $0.1 This month!! <U+0001F440>",FALSE,0,NA,2021-12-10 05:38:15,FALSE,NA,"1469179634369830913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomo773737",38,TRUE,FALSE,NA,NA
"62","RT @Shiblucky: If you hold 10m+ $SHIB, Retweet!<U+0001F503><U+0001F4AF>",FALSE,0,NA,2021-12-10 05:38:14,FALSE,NA,"1469179628275134464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MOHDFUR49004412",70,TRUE,FALSE,NA,NA
"63","RT @shibburn: In the past hour, there have been a total of 645,014 $SHIB tokens burned and 1 transaction. #shibarmy",FALSE,0,NA,2021-12-10 05:38:14,FALSE,NA,"1469179628174688260",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mazyar98",22,TRUE,FALSE,NA,NA
"64","RT @WatcherGuru: Top 3 Mentioned crypto hashtags in the past 24 hours:

1. $SHIB
2. #SAITAMA
3. $ETH",FALSE,0,NA,2021-12-10 05:38:13,FALSE,NA,"1469179627243548676",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imjessechapman",121,TRUE,FALSE,NA,NA
"65","RT @ShibInform: Hey @RobinhoodApp wen $SHIB listing?? <U+0001F440>",FALSE,0,NA,2021-12-10 05:38:13,FALSE,NA,"1469179624534024196",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XtremFurax",176,TRUE,FALSE,NA,NA
"66","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:38:12,FALSE,NA,"1469179621060927489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manimegan1",95,TRUE,FALSE,NA,NA
"67","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:08,FALSE,NA,"1469179606687178755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thetanman31",5177,TRUE,FALSE,NA,NA
"68","RT @CryptooBeast: Are you excited for A Big $SHIB News!! <U+0001F440><U+0001F525>",FALSE,0,NA,2021-12-10 05:38:08,FALSE,NA,"1469179606179917825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomo773737",37,TRUE,FALSE,NA,NA
"69","RT @shibburn: In the past hour, there have been a total of 1,250,000 $SHIB tokens burned and 2 transactions. #shibarmy",FALSE,0,NA,2021-12-10 05:38:08,FALSE,NA,"1469179605831532548",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XtremFurax",66,TRUE,FALSE,NA,NA
"70","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:07,FALSE,NA,"1469179602069180416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sai_mouneendra",5177,TRUE,FALSE,NA,NA
"71","RT @WhaleInsider: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #Shi…",FALSE,0,NA,2021-12-10 05:38:07,FALSE,NA,"1469179600848625664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NagiRed40846158",5177,TRUE,FALSE,NA,NA
"72","RT @WatcherGuru: Top 3 Mentioned crypto hashtags in the past 24 hours:

1. $SHIB
2. #SAITAMA
3. $ETH",FALSE,0,NA,2021-12-10 05:38:06,FALSE,NA,"1469179597640065028",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FaustoAToribio1",121,TRUE,FALSE,NA,NA
"73","RT @ShibInform: What would you do if $SHIB hits $1.00 This month!! <U+0001F633><U+0001F440>",FALSE,0,NA,2021-12-10 05:38:05,FALSE,NA,"1469179593592827904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shecatqueen",1251,TRUE,FALSE,NA,NA
"74","RT @Shibzone: If I sent u 50,000,000 $Shib randomly are you selling ??<U+0001F440>",FALSE,0,NA,2021-12-10 05:38:05,FALSE,NA,"1469179590614601732",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XtremFurax",95,TRUE,FALSE,NA,NA
"75","RT @shibainuart: Current $SHIB Holders: 1,042,233",FALSE,0,NA,2021-12-10 05:38:05,FALSE,NA,"1469179590392172544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samsaniteprince",330,TRUE,FALSE,NA,NA
"76","RT @Shiblucky: If you hold 10m+ $SHIB, Retweet!<U+0001F503><U+0001F4AF>",FALSE,0,NA,2021-12-10 05:38:04,FALSE,NA,"1469179588932927488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomo773737",70,TRUE,FALSE,NA,NA
"77","RT @ShibInform: Hey @RobinhoodApp wen $SHIB listing?? <U+0001F440>",FALSE,0,NA,2021-12-10 05:38:03,FALSE,NA,"1469179584050462721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sexicus_Manhoor",176,TRUE,FALSE,NA,NA
"78","RT @Kieranguiseppe: If $SHIB reaches $0.00004 in 24 hours I’m giving away 1 billion #Shib to everyone who follows and retweets. Let’s go #S…",FALSE,0,NA,2021-12-10 05:38:02,FALSE,NA,"1469179579902271492",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarkAtomRage",2,TRUE,FALSE,NA,NA
"79","RT @Prood19: I've been talking about $SHINJA daily &amp; I get the same question over and over again - am I too late? Let's put it into perspec…",FALSE,0,NA,2021-12-10 05:38:01,FALSE,NA,"1469179575317843973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prajwolb",68,TRUE,FALSE,NA,NA
